ID #,Subj,#,Sec,Title,Dates,Days,Time,Size:,Enrolled,Crds,Status,Instructor,Delivery Method,Book Cost,Loc,LASC/WI,18online,Tuition -resident,Tuition unit,Tuition -nonresident,Course level,Approximate Course Fees,timestamp,year_term
526,ED,793,6,Mental Health Facilitator--Seminar in School Administration and Supervision,05/20-07/02,n/a,Arranged,25,0,3.0,Cancelled,"Akgul,Taryn",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,243.35",course,"$1,243.35",Graduate,$166.83,1589736714.3949099,20211
529,ED,793,7,Principal Sp Serv Se -- Seminar in School Administration and Supervision,05/20-07/02,n/a,Arranged,25,25,Vari.,Full,"Mogen,Michele",Completely Online-Asynchronous,$0.00,ON LINE,,false,$414.45,credit,$414.45,Graduate,$55.61,1589736714.692298,20211
572,ED,793,8,Principal Sp Serv Se -- Seminar in School Administration and Supervision,05/20-07/02,n/a,Arranged,25,12,Vari.,Open,"Mogen,Michele",Completely Online-Asynchronous,$0.00,ON LINE,,false,$414.45,credit,$414.45,Graduate,$55.61,1589736714.994197,20211
92,ED,794,1,Practicum in Administration:Principal,05/20-07/31,n/a,Arranged,35,29,Vari.,Open,"Swaggert,Julie Nelson,Joshua Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$414.45,credit,$414.45,Graduate,$55.61,1589736715.294414,20211
93,ED,794,2,Practicum in Administration:Student Affairs,05/20-07/31,n/a,Arranged,25,1,Vari.,Open,"Peterson,Aaron Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$414.45,credit,$414.45,Graduate,$55.61,1589736715.5738492,20211
94,ED,794,3,Practicum in Administration:Teacher Leadership,05/20-07/31,n/a,Arranged,25,1,Vari.,Open,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$414.45,credit,$414.45,Graduate,$55.61,1589736715.8765178,20211
95,ED,794,4,Practicum in Administration:Superintendency,05/20-07/31,n/a,Arranged,25,5,Vari.,Open,"Mills,Christopher Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$414.45,credit,$414.45,Graduate,$55.61,1589736716.212686,20211
96,ED,794,5,Practicum in Administration:General Leadership,05/20-07/31,n/a,Arranged,25,4,Vari.,Open,"Peterson,Aaron Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$414.45,credit,$414.45,Graduate,$55.61,1589736716.503171,20211
97,ED,794,6,Practicum in Administration: Community Education Director,05/20-07/31,n/a,Arranged,25,1,Vari.,Open,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$414.45,credit,$414.45,Graduate,$55.61,1589736716.781333,20211
98,ED,794,7,Practicum in Administration:Special Education Director,05/20-07/31,n/a,Arranged,25,3,Vari.,Open,"Swaggert,Julie Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$414.45,credit,$414.45,Graduate,$55.61,1589736717.063283,20211
99,ED,794,8,Practicum in Administration: Activities Director,05/20-07/31,n/a,Arranged,25,4,Vari.,Open,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$414.45,credit,$414.45,Graduate,$55.61,1589736717.363216,20211
296,ED,795,1,Research Seminar,06/25-07/31,n/a,Arranged,18,18,3.0,Full,"Bradbury,Boyd",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,698.00",course,"$1,698.00",Graduate,$166.83,1589736717.664717,20211
605,ED,799,1,Dissertation,05/20-07/31,n/a,Arranged,1,1,Vari.,Full,"Bradbury,Boyd",Completely Online-Asynchronous,$0.00,ON LINE,,false,$566.00,credit,$566.00,Graduate,$0.61,1589736717.942958,20211
400,EECE,220,1,Foundations of Early Childhood & Early Childhood Special Education,05/20-06/10,n/a,Arranged,40,21,3.0,Open,"Park,Sung Ok",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736718.536299,20211
116,EECE,441,1,Children's Literature: Content and Methods,05/20-07/13,n/a,Arranged,24,25,4.0,Full,"Rittenhouse,Peggy",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$984.64,course,"$1,969.28",Undergraduate,$222.44,1589736718.85199,20211
117,EECE,441,2,Children's Literature: Content and Methods,05/20-07/13,n/a,Arranged,24,25,4.0,Full,"Rittenhouse,Peggy",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$984.64,course,"$1,969.28",Undergraduate,$222.44,1589736719.150622,20211
563,EECE,469,1,Early Childhood Internship,05/20-07/31,n/a,Arranged,5,2,Vari.,Open,"Mahlum,Lynn",Remote Teaching No In-Person,$0.00,Arranged ARR,,false,$246.16,credit,$492.32,Undergraduate,$54.91,1589736719.452493,20211
114,EECE,645,1,Developmental Diagnosis of and Instruction in Literacy,05/20-07/02,n/a,Arranged,25,23,3.0,Open,"Sadikovic,Belma",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,243.35",course,"$1,243.35",Graduate,$166.83,1589736719.729504,20211
115,EECE,646,1,Reading Clinic: Diagnosis,06/10-07/31,n/a,Arranged,25,22,2.0,Open,"Sadikovic,Belma",Completely Online-Asynchronous,$0.00,ON LINE,,false,$828.90,course,$828.90,Graduate,$111.22,1589736720.02319,20211
573,EIT,469,1,Internship,05/20-07/31,n/a,Arranged,5,1,Vari.,Open,"Jackson,Ryan",Remote Teaching No In-Person,$0.00,Arranged ARR,,false,$246.16,credit,$492.32,Undergraduate,$54.91,1589736726.501281,20211
162,ENGL,101,1,English Composition I [Large Section],05/20-07/02,n/a,Arranged,23,20,3.0,Open,"McCord,Michael",Completely Online-Asynchronous,$0.00,ON LINE,"1B,WI",false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736720.643409,20211
496,ENGL,183,1,Introduction to the American Short Story,05/20-06/17,n/a,Arranged,25,0,3.0,Cancelled,"Enger,Lin",Completely Online-Asynchronous,$0.00,ON LINE,6,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736720.93429,20211
161,ENGL,201,1,English Composition II,05/20-06/17,n/a,Arranged,23,23,3.0,Full,"Zinober,Richard",Completely Online-Asynchronous,$0.00,ON LINE,"6,WI",false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736721.232278,20211
164,ENGL,202,1,English Composition and Literature,07/06-07/31,n/a,Arranged,23,19,3.0,Open,"Decker,Timothy",Completely Online-Asynchronous,$0.00,ON LINE,"6,WI",false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736721.547752,20211
158,ENGL,285,1,Scriptwriting,05/20-06/17,n/a,Arranged,23,23,3.0,Full,"Zinober,Richard",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736721.844539,20211
166,ENGL,286,1,Writing for the Workplace,07/06-07/31,n/a,Arranged,23,14,3.0,Open,"McCord,Michael",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736722.123745,20211
159,ENGL,288,1,Introduction to Creative Writing,05/20-06/24,n/a,Arranged,23,23,3.0,Full,"Rundquist,Nathan",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736722.411076,20211
163,ENGL,335,1,World Mythology,05/20-06/24,n/a,Arranged,25,14,3.0,Open,"Hamrick,Stephen",Completely Online-Asynchronous,$0.00,ON LINE,8,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736722.699633,20211
165,ENGL,387,1,Technical Report Writing,05/20-07/13,n/a,Arranged,23,23,3.0,Full,"Custer,Jason",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736722.980021,20211
167,ENGL,387,2,Technical Report Writing,06/10-07/31,n/a,Arranged,23,23,3.0,Full,"Custer,Jason",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736723.2863622,20211
160,ENGL,388,1,Creative Writing: Fiction,05/20-06/17,n/a,Arranged,23,17,3.0,Open,"Enger,Lin",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736723.589283,20211
497,ENGL,402,1,Introduction to Publishing,06/10-07/31,n/a,Arranged,23,0,3.0,Cancelled,"Rundquist,Nathan",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736723.8710349,20211
156,ENGL,407,1,"Big City, Big Impact",05/20-06/10,n/a,Arranged,25,25,3.0,Full,"Fasick,Laura",Completely Online-Asynchronous,$0.00,ON LINE,"10,6",false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736724.153311,20211
600,ENGL,469,1,Internship,05/20-07/31,n/a,Arranged,3,1,Vari.,Open,"Rundquist,Nathan",Remote Teaching No In-Person,$0.00,ON LINE,,false,$246.16,credit,$492.32,Undergraduate,$54.91,1589736724.453245,20211
168,ENGL,587,1,Advanced Studies in Language or Literature: Poe [MN 18 Online Program],05/20-07/13,n/a,Arranged,23,23,3.0,Full,"McCord,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,true,$433.17,course,$433.17,Graduate,$166.83,1589736724.743604,20211
535,ENGL,587,2,Advanced Studies in Language or Literature: Shakespeare [MN 18 Online Prog],05/20-07/31,n/a,Arranged,23,19,3.0,Open,"Hamrick,Stephen",Completely Online-Asynchronous,$0.00,ON LINE,,true,$433.17,course,$433.17,Graduate,$166.83,1589736725.043275,20211
566,ENGL,587,3,Advanced Studies in Language or Literature: Media Literacy [MN 18 Online Pr,07/06-07/31,n/a,Arranged,23,23,3.0,Full,"Sills,Ellery",Completely Online-Asynchronous,$0.00,ON LINE,,true,$433.17,course,$433.17,Graduate,$166.83,1589736725.333977,20211
495,ENGL,650,1,American Newcomers [MN 18 Online Program],05/20-06/24,n/a,Arranged,23,23,3.0,Full,"Fasick,Laura",Completely Online-Asynchronous,$0.00,ON LINE,,true,$433.17,course,$433.17,Graduate,$166.83,1589736725.632786,20211
19,FILM,180,1,Understanding Movies,05/20-06/24,n/a,Arranged,25,22,3.0,Open,"Adah,Anthony",Completely Online-Asynchronous,$0.00,ON LINE,6,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736727.150393,20211
20,FILM,390,1,Film and The City (Topics in Film),07/06-07/31,n/a,Arranged,15,8,3.0,Open,"Adah,Anthony",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736727.479615,20211
357,FILM,469,1,Internship,05/20-07/31,n/a,Arranged,1,1,Vari.,Full,"Staff,Staff",Remote Teaching No In-Person,$0.00,Arranged ARR,,false,$246.16,credit,$492.32,Undergraduate,$54.91,1589736727.8092108,20211
532,FINC,325,1,Financial Institutions and Markets,07/06-07/31,n/a,Arranged,25,20,3.0,Open,"Gao,Xiang",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$738.48,course,"$1,476.96",Undergraduate,$184.83,1589736728.3910558,20211
263,FINC,340,1,Financial Management,07/06-07/31,n/a,Arranged,25,17,3.0,Open,"Gao,Xiang",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$184.83,1589736728.722837,20211
530,FINC,360,1,Principles of Investment,07/06-07/31,n/a,Arranged,25,10,3.0,Open,"Gao,Xiang",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$184.83,1589736729.01822,20211
252,FINC,469,1,Internship,05/20-07/31,n/a,Arranged,10,3,Vari.,Open,"Pettinger,Jane",Remote Teaching No In-Person,$0.00,Arranged ARR,,false,$246.16,credit,$492.32,Undergraduate,$60.91,1589736729.340208,20211
512,GCOM,255,1,Beginning Computer Graphics,05/20-06/10,M T W Th F,2:30pm-5:15pm,25,0,3.0,Cancelled,"Conzemius,Trista",,$0.00,Center for the Arts 0146,,false,$738.48,course,"$1,476.96",Undergraduate,$239.73,1589736731.497725,20211
513,GCOM,266,1,Introduction to Multimedia,05/20-07/13,n/a,Arranged,25,0,3.0,Cancelled,"Fogarty,Alexandria",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$241.83,1589736731.8010082,20211
21,GDES,469,1,Internship,05/20-07/31,n/a,Arranged,15,0,Vari.,Open,"Staff,Staff",Remote Teaching No In-Person,$0.00,Arranged ARR,,false,$246.16,credit,$492.32,Undergraduate,$54.91,1589736732.406898,20211
276,GEOS,111,1,Cultures and Regions,05/20-06/24,n/a,Arranged,25,23,3.0,Open,"Sando,Paul",Completely Online-Asynchronous,$0.00,ON LINE,7,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736729.94784,20211
510,GEOS,170,1,Earth Science Today,05/20-06/10,n/a,Arranged,20,24,3.0,Full,"Leonard,Karl",Remote Teaching No In-Person,$0.00,ON LINE,"3,3L",false,$738.48,course,"$1,476.96",Undergraduate,$179.73,1589736730.2537441,20211
275,GEOS,305,1,Oceanography,07/06-07/31,n/a,Arranged,25,25,3.0,Full,"Leonard,Karl",Completely Online-Asynchronous,$0.00,ON LINE,10,false,$738.48,course,"$1,476.96",Undergraduate,$181.83,1589736730.5649128,20211
277,GEOS,320,1,Economic Geography,05/20-07/13,n/a,Arranged,25,24,3.0,Open,"Sando,Paul",Completely Online-Asynchronous,$0.00,ON LINE,"8,WI",false,$738.48,course,"$1,476.96",Undergraduate,$181.83,1589736730.879272,20211
556,HIST,104,1,World History I,07/06-07/31,n/a,Arranged,100,9,3.0,Open,"Morrow,Annette",Completely Online-Asynchronous,$0.00,ON LINE,5,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736739.190214,20211
494,HIST,105,1,World History II,05/20-07/02,n/a,Arranged,25,16,3.0,Open,"Clarke,Nathan",Completely Online-Asynchronous,$0.00,ON LINE,"5,8",false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736739.498199,20211
175,HIST,374,1,Plagues & Peoples: Disease & the Environment,05/20-06/17,n/a,Arranged,20,19,3.0,Open,"Taylor,Sean",Completely Online-Asynchronous,$0.00,ON LINE,"10,5,WI",false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736739.802237,20211
176,HIST,374,2,Plagues & Peoples: Disease & the Environment,05/20-06/17,n/a,Arranged,20,19,3.0,Open,"Taylor,Sean",Completely Online-Asynchronous,$0.00,ON LINE,"10,5,WI",false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736740.1121259,20211
447,HIST,379,1,Environmental History,05/20-06/24,n/a,Arranged,20,19,3.0,Open,"Clarke,Nathan",Completely Online-Asynchronous,$0.00,ON LINE,"10,5,WI",false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736740.41195,20211
449,HIST,590,1,History of Immigration in the United States [MN 18 Online Program],06/10-07/31,n/a,Arranged,20,20,3.0,Full,"Arauza,Yolanda",Completely Online-Asynchronous,$0.00,ON LINE,,true,$433.17,course,$433.17,Graduate,$166.83,1589736740.692957,20211
557,HIST,590,2,History of Christianity [MN 18 Online Program],07/06-07/31,n/a,Arranged,20,20,3.0,Full,"Morrow,Annette",Completely Online-Asynchronous,$0.00,ON LINE,,true,$433.17,course,$433.17,Graduate,$166.83,1589736741.000934,20211
48,HLTH,110,1,Personal Health and Wellness,05/20-06/17,n/a,Arranged,25,17,3.0,Open,"Frappier,Wendy",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$181.83,1589736733.0629172,20211
215,HLTH,305,1,Introduction to Nutrition,05/20-06/17,n/a,Arranged,25,15,3.0,Open,"Hammerschmidt,Dawn",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736733.360057,20211
394,HLTH,305,2,Introduction to Nutrition,07/06-07/31,n/a,Arranged,25,0,3.0,Cancelled,"Hammerschmidt,Dawn",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736733.665983,20211
287,HLTH,311,1,Health in the Elementary Schools,05/20-06/10,n/a,Arranged,20,13,2.0,Open,"Knutson,Julie",Remote Teaching No In-Person,$0.00,ON LINE,,false,$492.32,course,$984.64,Undergraduate,$129.82,1589736733.959031,20211
288,HLTH,311,2,Health in the Elementary Schools,05/20-06/10,n/a,Arranged,20,0,2.0,Cancelled,"Knutson,Julie",Remote Teaching No In-Person,$0.00,ON LINE,,false,$492.32,course,$984.64,Undergraduate,$129.82,1589736734.268797,20211
224,HLTH,327,1,Safety Education and Consumer Protection,05/20-06/10,n/a,Arranged,20,0,3.0,Cancelled,"Knutson,Julie",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$196.83,1589736734.5733492,20211
47,HLTH,330,1,Disease Prevention,05/20-06/10,n/a,Arranged,25,0,2.0,Cancelled,"Frappier,Wendy",Completely Online-Asynchronous,$0.00,ON LINE,,false,$492.32,course,$984.64,Undergraduate,$111.22,1589736734.888407,20211
389,HLTH,412,1,Education for Sexuality and HIV/AIDS,05/20-06/10,n/a,Arranged,20,0,3.0,Cancelled,"Knutson,Julie",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$196.83,1589736735.178015,20211
337,HON,390,1,Film and The City (Topics in Honors),07/06-07/31,n/a,Arranged,10,4,3.0,Open,"Adah,Anthony",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736741.592566,20211
554,HON,492,1,Capstone in Ethics and Civic Responsibility,05/20-06/24,n/a,Arranged,20,0,3.0,Cancelled,"Cagle,Randy",Completely Online-Asynchronous,$0.00,ON LINE,"9,WI",false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736741.8724911,20211
40,HSAD,218,1,Introduction to Healthcare and Global Health,05/20-07/13,n/a,Arranged,15,14,3.0,Open,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,8,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736735.8806,20211
60,HSAD,326,1,Epidemiology & Introductory Biostatistics,05/20-07/13,n/a,Arranged,20,21,3.0,Full,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736736.187094,20211
597,HSAD,326,2,Epidemiology & Introductory Biostatistics,05/20-07/13,n/a,Arranged,15,14,3.0,Open,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736736.471154,20211
56,HSAD,400,1,Aging in the US: Intro to Gerontology & Senior Support Care,05/20-07/13,n/a,Arranged,15,17,3.0,Full,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736736.756329,20211
57,HSAD,401,1,Health Aspects of Aging,05/20-06/17,n/a,Arranged,15,14,3.0,Open,"Sterling,Jim",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736737.055145,20211
58,HSAD,403,1,Health Informatics,05/20-07/13,n/a,Arranged,15,20,3.0,Full,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736737.35871,20211
59,HSAD,419,1,Healthcare Finance & Reimbursement Methods,05/20-07/13,n/a,Arranged,15,16,3.0,Full,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736737.6566222,20211
62,HSAD,421,1,Long Term Care Administration,05/20-06/24,n/a,Arranged,15,15,3.0,Full,"Johnson-Dick,Kari",Completely Online-Asynchronous,$0.00,ON LINE,,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736737.9469209,20211
61,HSAD,469,1,Internship,05/20-07/31,n/a,Arranged,10,2,Vari.,Open,"Singh,Jitendra",Remote Teaching No In-Person,$0.00,Arranged ARR,,false,$246.16,credit,$492.32,Undergraduate,$54.91,1589736738.247735,20211
518,HSAD,490,1,Study Abroad - Ireland (Topics in Health Services Administration),05/20-06/10,n/a,Arranged,20,0,Vari.,Cancelled,"Stock,Nancy",Completely Online - Synchronous,$0.00,ON LINE,,false,$246.16,credit,$492.32,Undergraduate,$55.61,1589736738.539951,20211
498,HUM,101,1,Humanities Through the Arts,05/20-06/24,n/a,Arranged,25,0,3.0,Cancelled,"Zepper,Kevin",Completely Online-Asynchronous,$0.00,ON LINE,6,false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736742.4871109,20211
558,HUM,211,1,Perspectives on Society: The Mixlist and Originality in Music,05/20-06/24,n/a,Arranged,23,0,3.0,Cancelled,"Zepper,Kevin",Completely Online-Asynchronous,$0.00,ON LINE,"6,WI",false,$738.48,course,"$1,476.96",Undergraduate,$166.83,1589736742.771681,20211
218,INTL,492,1,Senior Project,05/20-07/31,n/a,Arranged,10,2,Vari.,Open,"Kramer,Paul",Remote Teaching No In-Person,$0.00,Arranged ARR,,false,$246.16,credit,$492.32,Undergraduate,$54.91,1589736743.372315,20211
22,MATH,105,1,Contemporary Mathematics,05/20-07/13,n/a,Arranged,35,11,3.0,Open,"Hou,Hongyan",Mostly Online,$0.00,ON LINE,4,false,$738.48,course,"$1,476.96",Undergraduate,$185.73,1589736756.201323,20211
514,MATH,110,1,Introduction to Mathematics,07/06-07/31,n/a,Arranged,30,18,3.0,Open,"Goyt,Adam",Remote Teaching No In-Person,$0.00,ON LINE,4,false,$738.48,course,"$1,476.96",Undergraduate,$187.83,1589736756.493063,20211
24,MATH,127,1,College Algebra,05/20-07/13,n/a,Arranged,30,8,3.0,Open,"Hou,Hongyan",Mostly Online,$0.00,ON LINE,4,false,$738.48,course,"$1,476.96",Undergraduate,$185.73,1589736756.8038888,20211
432,MATH,134,1,Applied Statistics,07/06-07/31,n/a,Arranged,30,1,3.0,Open,"Aryal,Ashok",Remote Teaching No In-Person,$0.00,ON LINE,4,false,$738.48,course,"$1,476.96",Undergraduate,$185.73,1589736757.117252,20211
29,MATH,234,1,Introduction to Probability and Statistics,06/10-07/31,n/a,Arranged,30,30,3.0,Full,"Okigbo,Carol",Mostly Online,$0.00,ON LINE,4,false,$738.48,course,"$1,476.96",Undergraduate,$185.73,1589736757.420542,20211
431,MATH,303,1,Foundations of Number Systems,05/20-06/24,M T W Th,8:30am-10:35am,22,0,3.0,Cancelled,"Harms,Timothy",,$0.00,MacLean Hall 0269,,false,$738.48,course,"$1,476.96",Undergraduate,$185.73,1589736757.728837,20211
